GEOID,NAME,NAMEmsa,tpopr,pwhite,pblack,pasian,phisp,povr,ttrips,PM25,mpm,npm
18097390700,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3067,0.422888816,0.156830779,0.015976524,0.38702315,0.321486795,37358,9.875299454,9.727834439,9.859436544
18097331000,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4194,0.081545064,0.817835002,0.018121125,0.033381021,0.156272927,54878,9.751995355,9.729217187,9.75498224
18097340113,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4180,0.717464115,0.144258373,0.00645933,0.100239234,0.125767625,47038,9.69384235,9.610524052,9.670472568
18097351700,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2352,0.353316327,0.596938776,0,0.038690476,0.24134985,25780,9.861716667,9.768919149,9.862913661
18097352500,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2685,0.718063315,0.226443203,0,0.036871508,0.207617625,36859,9.805776776,9.714456282,9.804719991
18097354400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1411,0.698795181,0.249468462,0.007795889,0.021261517,0.137491141,18158,9.878344809,9.770175725,9.868414372
18097355000,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2234,0.47224709,0.264995524,0.037153089,0.194270367,0.496152105,30217,9.846182514,9.73906775,9.838370856
18097380902,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5715,0.863867017,0.043744532,0.073665792,0.01872266,0.054068241,96492,9.588964754,9.563181744,9.593894627
18097381203,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3199,0.524851516,0.069709284,0.242888403,0.116286339,0.235294118,30086,9.52535847,9.576871892,9.531839672
18097390200,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4007,0.842026454,0.063139506,0.053406539,0.026703269,0.033775331,110655,9.554159016,9.582060588,9.522846916
18097356200,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4041,0.537243257,0.30833952,0.032665182,0.078198466,0.071258907,19544,9.874352186,9.739858514,9.867014832
18097357400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4801,0.600083316,0.31097688,0.003124349,0.074567798,0.329276105,58928,9.778296175,9.677260713,9.774675638
18097360202,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3247,0.206652294,0.666153372,0.003387743,0.088081306,0.243917462,44693,9.690568852,9.686397863,9.683083197
18097360404,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",7070,0.207213579,0.611032532,0,0.161669024,0.343971631,91422,9.600962568,9.657491007,9.597404372
18097360900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5187,0.637748217,0.310391363,0.017736649,0.027761712,0.35849835,62825,9.776399454,9.699626758,9.773741769
18097390900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2779,0.486505937,0.423893487,0.016552717,0.0474991,0.16456153,32276,9.894702732,9.770673451,9.881841694
18097361200,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3363,0.776687481,0.075230449,0.003568243,0.074933095,0.08534047,38571,9.763543169,9.692429796,9.758389845
18097310104,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3021,0.754716981,0.189341278,0.011585568,0.034425687,0.136212625,39562,9.643865574,9.662046774,9.656170843
18097320105,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4283,0.621760448,0.164837731,0.061872519,0.070277843,0.166304085,54571,9.686340984,9.66411636,9.687092259
18097320107,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1915,0.87310705,0.091906005,0.007310705,0.018798956,0.065274151,16261,9.691412022,9.654465155,9.697446448
18097320500,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3153,0.811607992,0.121471614,0.014272122,0.039327624,0.17887726,40383,9.749924044,9.692331523,9.736130965
18097321002,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4648,0.389199656,0.288511188,0.194492255,0.020223752,0.209122203,51854,9.822038798,9.717690899,9.822191154
18097321900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6022,0.792593823,0.090169379,0.027731651,0.030222517,0.21252015,68768,9.827390164,9.720312505,9.825002823
18097380404,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3835,0.813298566,0.090482399,0.003911343,0.059973924,0.206047632,67331,9.705362295,9.620843254,9.722003318
18097322700,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2050,0.14195122,0.789268293,0.009268293,0.051707317,0.175709308,24727,9.773593716,9.727517953,9.768796949
18097320901,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6538,0.654940349,0.232792903,0.011012542,0.018966045,0.123698328,60666,9.765760929,9.687765803,9.74484112
18097357800,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1803,0.87687188,0.047698281,0,0.037160288,0.235163616,29381,9.820752459,9.701623246,9.818721194
18097360602,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5784,0.572095436,0.344571231,0.01417704,0.060338866,0.192626728,61878,9.722287978,9.668481014,9.723899408
18097310203,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5770,0.344020797,0.426343154,0.02339688,0.178856153,0.127704485,60396,9.706134153,9.697680469,9.716137842
18097350900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1464,0.279371585,0.692622951,0,0.003415301,0.199453552,23118,9.860213115,9.757123993,9.856142467
18097360201,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3827,0.282466684,0.521034753,0,0.141886595,0.222889992,48936,9.723893169,9.692272242,9.727089413
18097390500,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2098,0.173975214,0.744041945,0.002383222,0.047187798,0.361296473,24408,9.859736339,9.761336715,9.860987119
18097310106,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4014,0.394120578,0.307174888,0.004733433,0.254359741,0.081950207,36723,9.69867623,9.689478613,9.68916735
18097320303,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3440,0.552325581,0.264244186,0.066569767,0.084011628,0.097093023,47946,9.646238525,9.626391317,9.637886703
18097351500,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1940,0.255670103,0.621649485,0.011340206,0.057216495,0.316040233,25363,9.874860656,9.760192172,9.876857845
18097360302,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2509,0.257473097,0.45675568,0,0.254683141,0.330011957,32171,9.726138525,9.70414482,9.736360348
18097381002,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3184,0.852386935,0.006281407,0.136620603,9.42E-04,0.039572864,55609,9.606998361,9.605320347,9.616845264
18097330900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5907,0.132046724,0.750804131,0,0.096157102,0.299305908,65894,9.726538251,9.708962327,9.7264699
18097341200,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2493,0.046530285,0.648616125,0,0.281588448,0.39029282,22389,9.885832787,9.78041976,9.879838415
18097330203,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5965,0.851634535,0.068734283,0.012573345,0.022464376,0.0173576,108876,9.486454645,9.570098481,9.478422873
18097310310,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4982,0.266559615,0.557005219,0.015656363,0.131473304,0.053592935,59802,9.723090164,9.703693013,9.713782404
18097330803,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3890,0.23470437,0.663753213,0,0.072750643,0.360965373,47909,9.648762568,9.673730608,9.641873816
18097352800,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",999,0.14014014,0.857857858,0,0.002002002,0.213279678,14163,9.858361475,9.773837341,9.855625995
18097360102,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2200,0.131818182,0.812272727,0.004545455,0.048181818,0.431336406,25618,9.768754918,9.717807654,9.756470321
18097380800,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2833,0.923049771,0.010942464,0.023649841,0.034945288,0.214613484,53711,9.666701639,9.614512537,9.653407787
18097322400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3057,0.583251554,0.32875368,0.009486425,0.032711809,0.128255852,28004,9.797086339,9.723411631,9.805699571
18097354900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2955,0.394923858,0.312690355,0.001692047,0.25143824,0.417545053,40506,9.8302,9.738953415,9.823131265
18097321001,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2883,0.34720777,0.486992716,0,0.108567464,0.159269864,34996,9.775910109,9.701707272,9.783981785
18097380600,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5492,0.686088857,0.0697378,0.012199563,0.172978878,0.166818929,61728,9.716240164,9.613602068,9.695429938
18097381102,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5808,0.784263085,0.007575758,0.153409091,0.031508264,0.040731792,94248,9.56771694,9.54710313,9.576577004
18097390101,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",8892,0.825573549,0.063990103,0.009559154,0.084682861,0.068262108,203966,9.634581421,9.600343408,9.577672521
18097350600,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4728,0.03680203,0.898265651,0,0.051184433,0.3142978,43291,9.791250273,9.73324737,9.787392194
18097351000,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2554,0.215348473,0.709475333,0.01018011,0.010963195,0.488645262,32105,9.867651913,9.756579116,9.859075738
18097352600,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3436,0.416472643,0.304423749,0.003201397,0.225844005,0.457712924,44328,9.836520492,9.730313823,9.825590676
18097310103,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",7652,0.620752744,0.258625196,0.039336121,0.056847883,0.043489652,104132,9.622160929,9.649838998,9.626562546
18097310111,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3967,0.264179481,0.513234182,0.041593143,0.099823544,0.121590023,40878,9.720990164,9.702281029,9.719459781
18097310306,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6532,0.084047765,0.606552358,0.030771586,0.253061849,0.325806452,67391,9.783465301,9.724882531,9.790418511
18097320109,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2540,0.778740157,0.096062992,0.081496063,0.028740157,0.12667719,37435,9.724510929,9.676393943,9.717377908
18097320400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3208,0.596945137,0.220386534,0.050187032,0.068890274,0.050810474,49079,9.721402459,9.675867102,9.711078597
18097320700,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1994,0.90672016,0.043129388,0.011033099,0,0.087261785,23961,9.768336612,9.71212041,9.766966302
18097390300,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5827,0.940964476,0.003089068,0.00772267,0.014072421,0.041187575,126081,9.46059071,9.554870889,9.442897432
18097370301,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",10729,0.778078106,0.159567527,0.002236928,0.05051729,0.078153089,180461,9.443375956,9.479274847,9.440550364
18097380501,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2449,0.866884443,0.013474888,0,0.107799102,0.267456105,35223,9.690295902,9.630235993,9.679412158
18097342500,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4681,0.617175817,0.040375988,0.010254219,0.269173254,0.242091388,57719,9.802759563,9.635196388,9.794213115
18097350400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2876,0.261126565,0.655076495,0.023991655,0.021210014,0.23540146,34769,9.844134699,9.755956537,9.838887098
18097350500,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2262,0.049513705,0.791335102,0,0.153846154,0.354609929,23112,9.818201366,9.751517945,9.823423185
18097351200,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2523,0.016646849,0.873959572,0,0.06262386,0.491606715,20327,9.887014208,9.764532644,9.883553188
18097351900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2424,0.049092409,0.912541254,0.008663366,0.00990099,0.25,18909,9.825825683,9.750008248,9.835854809
18097353600,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3128,0.271099744,0.559462916,0.045076726,0.092710997,0.405286344,39446,9.897516393,9.771995248,9.882915847
18097341902,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3641,0.679758308,0.140895358,0.01483109,0.131282615,0.081296347,56596,9.738759563,9.645693275,9.725786144
18097341904,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2388,0.209798995,0.386934673,0.025963149,0.366834171,0.26758794,35030,9.793646448,9.702357559,9.805741803
18097342101,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5682,0.545230553,0.241640268,0.018303414,0.168250616,0.259615385,70579,9.715790437,9.642514103,9.687101366
18097342400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1435,0.887108014,0.006271777,0,0.094773519,0.320557491,19204,9.783992623,9.606222197,9.779320355
18097321400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5559,0.729087965,0.186544343,0.02230617,0.049289441,0.079370819,99783,9.754878962,9.703894617,9.74877138
18097321800,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3633,0.857142857,0.043765483,0.02504817,0.023671897,0.041390728,42874,9.813030055,9.72584673,9.80496316
18097330103,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4973,0.823446612,0.077015886,0.043836718,0.019907501,0.040178571,57698,9.609880055,9.619964698,9.622640906
18097330107,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6114,0.823029114,0.08047105,0.03761858,0.055610075,0.057899902,108405,9.615583333,9.62960264,9.606677664
18097330109,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5074,0.894757588,0.077650769,0.010051242,0.004729996,0.040993299,71982,9.584530328,9.605414289,9.579442122
18097330500,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6635,0.229238885,0.652449133,0,0.047475509,0.259866424,77336,9.730886612,9.696181057,9.724652186
18097330805,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2571,0.309607157,0.537534033,0,0.114741346,0.422403734,27143,9.694705464,9.662001675,9.697057806
18097340110,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4809,0.213142025,0.478477854,0.024745269,0.255978374,0.08400915,61543,9.726469399,9.707104544,9.722511931
18097340300,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",8741,0.083056858,0.347786294,0.035693857,0.506349388,0.481485741,73723,9.805359563,9.738516374,9.806029554
18097391000,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5981,0.697709413,0.071392744,0.16034108,0.045811737,0.290461885,85470,9.904209016,9.679420023,9.874369156
18097355100,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1797,0.383973289,0.414579855,0,0.148024485,0.52754591,22620,9.81736612,9.72504149,9.816709016
18097356400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3474,0.510650547,0.221070812,0.004317789,0.223373633,0.388856813,43654,9.887797814,9.739824092,9.866200034
18097357300,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2298,0.557006092,0.279373368,0.003046127,0.13359443,0.43463052,32710,9.811516393,9.703376261,9.805063866
18097357900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3511,0.750498433,0.10595272,0.002278553,0.119908858,0.111079465,43727,9.806511202,9.673626379,9.783895355
18097360402,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2194,0.21786691,0.54922516,0.002734731,0.153144941,0.171759259,27071,9.658218033,9.669005068,9.642436134
18097360501,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6264,0.612707535,0.345625798,0.011653895,0,0.122445643,83030,9.582499727,9.63772539,9.55656694
18097360601,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4848,0.715759076,0.103547855,0.028671617,0.099009901,0.155417957,58746,9.693647814,9.655550177,9.672866393
18097370201,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4472,0.880366726,0.040697674,0,0.04293381,0.149479659,73304,9.647755191,9.593317428,9.670263005
18097340500,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5040,0.220039683,0.658730159,0.021825397,0.072420635,0.306578947,58270,9.847536066,9.73612474,9.839485656
18097358100,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2934,0.705180641,0.194274029,0.003749148,0.080777096,0.309448542,42212,9.827924863,9.693561427,9.795182319
18097358000,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1442,0.692094313,0.110957004,0.020110957,0.152565881,0.268678161,19487,9.817014754,9.687503324,9.797448573
18097380100,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",19869,0.774825104,0.086919322,0.055110977,0.054557351,0.13300367,332412,9.620191803,9.552333244,9.60314071
18097380300,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4875,0.74974359,0.088205128,0.010461538,0.128410256,0.346295841,89127,9.747831148,9.632008697,9.745554372
18097380502,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3762,0.766081871,0.091440723,0.016746411,0.08426369,0.179853926,55376,9.711543169,9.640793857,9.714443033
18097380700,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5854,0.46959344,0.073795695,0.24188589,0.19473864,0.259536666,71057,9.674960656,9.605042678,9.647180273
18097381001,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",7139,0.534668721,0.072419106,0.363496288,0.013867488,0.266433076,63058,9.55974071,9.575207064,9.565454411
18097381101,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5883,0.850586435,0.040965494,0.059153493,0.033316335,0.060006937,93308,9.625769399,9.570805189,9.616051685
18097360401,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6175,0.185263158,0.654089069,0.003076923,0.141214575,0.288906883,64303,9.648686066,9.668731588,9.653782358
18097360405,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5852,0.304169515,0.566302119,0,0.104237867,0.127057613,79324,9.599012568,9.655400708,9.596127823
18097360502,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6255,0.474820144,0.426858513,0.004316547,0.064428457,0.279616307,76767,9.643888251,9.657676988,9.63628898
18097361000,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2249,0.95909293,0.020008893,0,0.020898177,0.071587372,24885,9.778142623,9.712457797,9.781528415
18097361400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",11534,0.720912086,0.155800243,0.010664123,0.07282816,0.13694933,177918,9.697243443,9.646223243,9.698997923
18097390402,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",12028,0.917359495,0.015048221,0.019953442,0.038160958,0.020535417,271614,9.546195902,9.554674614,9.532196311
18097390404,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5685,0.850307828,0.045558487,0.002110818,0.088302551,0.03726263,140884,9.590065301,9.59621325,9.605351685
18097390405,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4208,0.678231939,0.085788973,0.119058935,0.030180608,0.090684458,61789,9.517422404,9.556098568,9.486123634
18097330401,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6173,0.719747287,0.262757168,0,0.007127815,0.043641713,99042,9.696171038,9.66011749,9.700468887
18097330804,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3084,0.158236057,0.627756161,0,0.170233463,0.528534371,39828,9.64017541,9.669514103,9.638732787
18097330806,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4003,0.21758681,0.551336498,0.00374719,0.191856108,0.397461929,51351,9.674083333,9.676771128,9.662880146
18097340101,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3795,0.847694335,0.065876153,0.031620553,0.049275362,0.117193728,51617,9.665186066,9.572170553,9.639552231
18097340108,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2375,0.190736842,0.526315789,0.009684211,0.227789474,0.311261261,43025,9.765806831,9.731342772,9.753725
18097340111,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4001,0.544363909,0.313421645,0.019995001,0.077230692,0.065018315,52967,9.728300273,9.671195782,9.709115379
18097355900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2160,0.841203704,0.047685185,0.004166667,0.07037037,0.262523191,28154,9.853668033,9.724734949,9.843671858
18097356900,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2424,0.725247525,0.079620462,0.006188119,0.16130363,0.194750212,31875,9.848869672,9.696127168,9.851459617
18097361600,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",9368,0.616994022,0.251921435,0.057322801,0.019748079,0.051926845,130199,9.60370929,9.632764854,9.627656987
18097370302,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",8714,0.836584806,0.069543264,0.012508607,0.049690154,0.171114962,158240,9.566247541,9.528870534,9.60084459
18097352300,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1112,0.123201439,0.802158273,0,0.043165468,0.301258993,17812,9.79051776,9.742757274,9.797503786
18097352700,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2545,0.572102161,0.325736739,0,0.072298625,0.344554455,22403,9.861693716,9.747475983,9.857730499
18097353500,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2510,0.417131474,0.313545817,0.172908367,0.048207171,0.3812,30494,9.914194536,9.767372207,9.892550592
18097354200,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",7503,0.62295082,0.2501666,0.043982407,0.038784486,0.241999682,60205,9.897427049,9.753264171,9.877688081
18097354700,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1485,0.348821549,0.336700337,0.023569024,0.245117845,0.34006734,20935,9.867954372,9.747505165,9.853046393
18097355400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2840,0.61584507,0.288028169,0,0.075704225,0.347487615,33166,9.798181967,9.714651123,9.795833216
18097355600,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",1946,0.510791367,0.152106886,0.002055498,0.308324769,0.320143885,25922,9.82033224,9.707872534,9.817692623
18097357200,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2430,0.844855967,0.086419753,0,0.056378601,0.34691358,36704,9.828648361,9.706111606,9.831981148
18097357600,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6586,0.604008503,0.113422411,0.012450653,0.238688126,0.304334269,83749,9.777393169,9.676525867,9.77365929
18097390800,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3992,0.780310621,0.095941884,0.00250501,0.080410822,0.099198397,87986,9.588604918,9.553604371,9.570298941
18097330106,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3993,0.598797896,0.211369897,0.03756574,0.122965189,0.181090158,55268,9.641032514,9.644498178,9.617703689
18097330202,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",11332,0.259883516,0.572890928,0.008559831,0.127162019,0.267288889,171507,9.587234699,9.643826249,9.592605806
18097381201,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",7119,0.791965164,0.021351313,0.144542773,0.016996769,0.043242472,91345,9.521403279,9.526343215,9.509561646
18097340201,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3480,0.330172414,0.292816092,0.01637931,0.288793103,0.289633266,42229,9.771707924,9.717402988,9.775660656
18097340400,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3781,0.248346998,0.291986247,0.019042581,0.399629728,0.297505308,33264,9.829441257,9.732814279,9.816608415
18097340600,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5529,0.162958944,0.590522698,0.008681498,0.192801592,0.285766758,64201,9.86920929,9.758394353,9.868626184
18097340901,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3745,0.583711615,0.214686248,0.03070761,0.123631509,0.057676903,64173,9.759633333,9.666263111,9.746467174
18097341100,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2210,0.435746606,0.24841629,0.013122172,0.277375566,0.237716425,27524,9.87164071,9.747154728,9.855013342
18097341600,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2058,0.110301263,0.647230321,0,0.193391642,0.440719145,21731,9.873027869,9.769957008,9.869743224
18097310308,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3526,0.200794101,0.540272263,0.020986954,0.166761202,0.158632778,55554,9.77157623,9.712697256,9.766570336
18097310311,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5892,0.24287169,0.607433809,0.02460964,0.103190767,0.047140912,77129,9.80498306,9.718037435,9.799688681
18097320108,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",5381,0.357740197,0.462739268,0.016539677,0.138264263,0.22870125,62604,9.706712022,9.682062326,9.704910348
18097320202,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",4572,0.915135608,0.01312336,0.02712161,0.024715661,0.085740277,65432,9.726479508,9.689449856,9.720139657
18097310105,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3746,0.490389749,0.377469301,0.026962093,0.093966898,0.117458623,66482,9.669875956,9.656169571,9.663907309
18097310110,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",2963,0.454269322,0.418832265,0.069861627,0.037799528,0.111449864,41896,9.714041803,9.693497388,9.683532992
18097310201,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",3634,0.374518437,0.477985691,0.010731976,0.110346725,0.043203082,55923,9.690926503,9.679037935,9.70590724
18097310305,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6421,0.165706276,0.577012926,0.044074132,0.121009189,0.147640554,102834,9.730660383,9.725327764,9.732842835
18097320304,"Indianapolis city (balance), Indiana","Indianapolis-Carmel-Anderson, IN",6735,0.843355605,0.058500371,0.021380846,0.051076466,0.054765507,87621,9.684775683,9.669498885,9.689198968
